data;hora;idade;sexo;sit_vitima;log1;tipo_acid;auto;taxi;onibus_urb;onibus_met;onibus_int;caminhao;moto;carroca;bicicleta;outro;lotacao;dia_sem;periododia;fx_et;tipo_veic 
22/03/2022 00:00;09:30:00.0000000;23;MASCULINO;OCUPANTE;R CASEMIRO DE ABREU ;COLISAO;2;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;MANHA;18 A 25;AUTOMOVEL
22/03/2022 00:00;18:00:00.0000000;43;MASCULINO;CONDUTOR;R CASEMIRO DE ABREU ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;NOITE;36 A 45;MOTOCICLETA
22/03/2022 00:00;09:30:00.0000000;51;MASCULINO;CONDUTOR;R CASEMIRO DE ABREU ;COLISAO;2;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;MANHA;46 A 59;AUTOMOVEL
22/03/2022 00:00;10:00:00.0000000;51;MASCULINO;CONDUTOR;R ENG OLAVO NUNES ;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;MANHA;46 A 59;AUTOMOVEL
22/03/2022 00:00;10:00:00.0000000;23;MASCULINO;OCUPANTE;R ENG OLAVO NUNES ;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;MANHA;18 A 25;AUTOMOVEL
22/03/2022 00:00;12:30:00.0000000;62;FEMININO;PEDESTRE;R VOLUNTARIOS DA PATRIA ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;TARDE;60 +;NENHUM
23/03/2022 00:00;21:20:00.0000000;32;MASCULINO;CONDUTOR;AV ASSIS BRASIL ;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;NOITE;26 A 35;AUTOMOVEL
23/03/2022 00:00;17:15:00.0000000;28;FEMININO;CONDUTOR;AV AZENHA ;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;TARDE;26 A 35;AUTOMOVEL
23/03/2022 00:00;16:00:00.0000000;29;MASCULINO;CONDUTOR;AV BALTAZAR DE OLIVEIRA GARCIA ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
23/03/2022 00:00;17:30:00.0000000;30;MASCULINO;CONDUTOR;AV FARRAPOS ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
23/03/2022 00:00;17:00:00.0000000;18;FEMININO;PEDESTRE;AV OTTO NIEMEYER ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;TARDE;18 A 25;NENHUM
23/03/2022 00:00;21:05:00.0000000;29;MASCULINO;PEDESTRE;AV PRESIDENTE JOAO GOULART ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;NOITE;26 A 35;NENHUM
23/03/2022 00:00;12:00:00.0000000;45;FEMININO;PEDESTRE;AV PROTASIO ALVES ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;TARDE;36 A 45;NENHUM
23/03/2022 00:00;12:00:00.0000000;27;FEMININO;PEDESTRE;AV PROTASIO ALVES ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;TARDE;26 A 35;AUTOMOVEL
23/03/2022 00:00;17:51:00.0000000;18;MASCULINO;CONDUTOR;AV SATURNINO DE BRITO ;QUEDA;0;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
23/03/2022 00:00;13:40:00.0000000;22;MASCULINO;CONDUTOR;AV WENCESLAU ESCOBAR ;QUEDA;0;0;1;0;0;0;1;0;0;0;0;QUARTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
23/03/2022 00:00;18:25:00.0000000;53;FEMININO;PEDESTRE;R EUDORO BERLINK ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;NOITE;46 A 59;NENHUM
23/03/2022 00:00;23:45:00.0000000;20;FEMININO;OCUPANTE;R NOVE DE JUNHO ;NAO CADASTRADO;2;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;NOITE;18 A 25;AUTOMOVEL
23/03/2022 00:00;08:20:00.0000000;51;FEMININO;OCUPANTE;R PORTUGAL ;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;MANHA;46 A 59;AUTOMOVEL
23/03/2022 00:00;01:30:00.0000000;23;MASCULINO;CONDUTOR;R VOLUNTARIOS DA PATRIA ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MADRUGADA;18 A 25;MOTOCICLETA
24/03/2022 00:00;23:30:00.0000000;59;MASCULINO;CONDUTOR;AV ASSIS BRASIL ;NAO CADASTRADO;1;0;0;1;0;0;0;0;0;0;0;QUINTA-FEIRA;NOITE;46 A 59;AUTOMOVEL
24/03/2022 00:00;07:50:00.0000000;53;FEMININO;CONDUTOR;AV BENTO GONCALVES ;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;MANHA;46 A 59;AUTOMOVEL
24/03/2022 00:00;16:20:00.0000000;19;MASCULINO;CONDUTOR;AV GEN RAPHAEL ZIPPIN ;NAO CADASTRADO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
24/03/2022 00:00;22:20:00.0000000;43;MASCULINO;CONDUTOR;AV ICARAI ;ABALROAMENTO;0;0;0;0;0;1;0;0;1;0;0;QUINTA-FEIRA;NOITE;36 A 45;BICICLETA
24/03/2022 00:00;17:00:00.0000000;31;MASCULINO;CONDUTOR;ESTR AFONSO LOURENCO MARIANTE ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
24/03/2022 00:00;10:50:00.0000000;25;MASCULINO;CONDUTOR;R CANCIO GOMES ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MANHA;18 A 25;MOTOCICLETA
24/03/2022 00:00;07:45:00.0000000;41;FEMININO;PEDESTRE;R JOSE DE ALENCAR ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;MANHA;36 A 45;NENHUM
24/03/2022 00:00;13:45:00.0000000;19;MASCULINO;CONDUTOR;R MARTINS DE LIMA ;ABALROAMENTO;1;0;0;0;0;0;0;0;1;0;0;QUINTA-FEIRA;TARDE;18 A 25;BICICLETA
24/03/2022 00:00;17:00:00.0000000;26;MASCULINO;PEDESTRE;R RAMIRO BARCELOS ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;TARDE;26 A 35;NENHUM
25/03/2022 00:00;09:30:00.0000000;19;MASCULINO;CONDUTOR;AV ASSIS BRASIL ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;18 A 25;MOTOCICLETA
25/03/2022 00:00;17:30:00.0000000;17;MASCULINO;PEDESTRE;AV CRISTOVAO COLOMBO ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;TARDE;11 A 17;NENHUM
25/03/2022 00:00;17:15:00.0000000;21;MASCULINO;CONDUTOR;AV IPIRANGA ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
25/03/2022 00:00;12:30:00.0000000;26;MASCULINO;CONDUTOR;AV IPIRANGA ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
25/03/2022 00:00;07:40:00.0000000;38;MASCULINO;CONDUTOR;AV PROF OSCAR PEREIRA ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;36 A 45;MOTOCICLETA
25/03/2022 00:00;07:40:00.0000000;39;FEMININO;OCUPANTE;AV PROF OSCAR PEREIRA ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;36 A 45;MOTOCICLETA
25/03/2022 00:00;14:50:00.0000000;24;MASCULINO;CONDUTOR;AV PROF PAULA SOARES ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
25/03/2022 00:00;14:50:00.0000000;25;MASCULINO;OCUPANTE;AV PROF PAULA SOARES ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;18 A 25;AUTOMOVEL
25/03/2022 00:00;20:45:00.0000000;44;MASCULINO;PEDESTRE;ESTR JOAO ANTONIO SILVEIRA ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;NOITE;36 A 45;AUTOMOVEL
25/03/2022 00:00;14:30:00.0000000;63;FEMININO;PEDESTRE;R ANITA GARIBALDI ;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;60 +;NENHUM
25/03/2022 00:00;;29;FEMININO;CONDUTOR;R ENG LUIZ ENGLERT ;EVENTUAL;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
26/03/2022 00:00;15:50:00.0000000;27;MASCULINO;CONDUTOR;AV BENTO GONCALVES ;CHOQUE;0;0;0;0;0;0;1;0;0;0;0;SABADO;TARDE;26 A 35;MOTOCICLETA
26/03/2022 00:00;22:30:00.0000000;25;FEMININO;OCUPANTE;AV DR NILO PECANHA ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;NOITE;18 A 25;MOTOCICLETA
26/03/2022 00:00;22:30:00.0000000;26;MASCULINO;CONDUTOR;AV DR NILO PECANHA ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;NOITE;26 A 35;MOTOCICLETA
26/03/2022 00:00;07:03:00.0000000;27;MASCULINO;CONDUTOR;AV IPIRANGA ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;MANHA;26 A 35;MOTOCICLETA
26/03/2022 00:00;19:15:00.0000000;65;MASCULINO;PEDESTRE;R ADELINO MACHADO DE SOUZA ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;60 +;NENHUM
26/03/2022 00:00;08:30:00.0000000;30;MASCULINO;CONDUTOR;R DR SALVADOR FRANCA ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SABADO;MANHA;26 A 35;MOTOCICLETA
26/03/2022 00:00;18:03:00.0000000;66;MASCULINO;OCUPANTE;R EUSTAQUIO INACIO DA SILVEIRA ;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;60 +;AUTOMOVEL
26/03/2022 00:00;18:03:00.0000000;33;MASCULINO;OCUPANTE;R EUSTAQUIO INACIO DA SILVEIRA ;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;SABADO;NOITE;26 A 35;AUTOMOVEL
26/03/2022 00:00;17:00:00.0000000;63;MASCULINO;CONDUTOR;R FERNANDO LUCIO DA COSTA ;COLISAO;1;1;0;0;0;0;0;0;0;0;0;SABADO;TARDE;60 +;TAXI
26/03/2022 00:00;08:00:00.0000000;25;FEMININO;CONDUTOR;R SIQUEIRA CAMPOS ;COLISAO;1;0;0;0;0;0;0;0;1;0;0;SABADO;MANHA;18 A 25;BICICLETA
27/03/2022 00:00;20:36:00.0000000;49;FEMININO;CONDUTOR;AV CEL APARICIO BORGES ;NAO CADASTRADO;3;0;0;0;0;0;0;0;0;0;0;DOMINGO;NOITE;46 A 59;AUTOMOVEL
27/03/2022 00:00;11:24:00.0000000;7;FEMININO;OCUPANTE;AV DANTE ANGELO PILLA ;NAO CADASTRADO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MANHA;0 A 10;AUTOMOVEL
27/03/2022 00:00;11:24:00.0000000;24;MASCULINO;CONDUTOR;AV DANTE ANGELO PILLA ;NAO CADASTRADO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MANHA;18 A 25;AUTOMOVEL
27/03/2022 00:00;15:40:00.0000000;50;MASCULINO;CONDUTOR;AV DANTE ANGELO PILLA ;QUEDA;0;0;0;0;0;0;1;0;0;0;0;DOMINGO;TARDE;46 A 59;MOTOCICLETA
27/03/2022 00:00;11:24:00.0000000;30;FEMININO;OCUPANTE;AV DANTE ANGELO PILLA ;NAO CADASTRADO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MANHA;26 A 35;AUTOMOVEL
27/03/2022 00:00;22:00:00.0000000;19;MASCULINO;CONDUTOR;AV MERIDIONAL ;NAO CADASTRADO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;NOITE;18 A 25;MOTOCICLETA
27/03/2022 00:00;17:36:00.0000000;30;MASCULINO;CONDUTOR;AV PRINCESA ISABEL ;NAO CADASTRADO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;TARDE;26 A 35;MOTOCICLETA
27/03/2022 00:00;15:10:00.0000000;44;FEMININO;OCUPANTE;AV PROTASIO ALVES ;COLISAO;1;0;0;0;1;0;0;0;0;0;0;DOMINGO;TARDE;36 A 45;AUTOMOVEL
27/03/2022 00:00;12:00:00.0000000;19;MASCULINO;CONDUTOR;R ORFANOTROFIO ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;TARDE;18 A 25;MOTOCICLETA
27/03/2022 00:00;01:00:00.0000000;31;MASCULINO;CONDUTOR;R PAULINO AZURENHA ;COLISAO;1;0;0;0;0;0;0;0;1;0;0;DOMINGO;MADRUGADA;26 A 35;BICICLETA
28/03/2022 00:00;22:55:00.0000000;20;MASCULINO;CONDUTOR;AV ASSIS BRASIL ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;NOITE;18 A 25;MOTOCICLETA
28/03/2022 00:00;08:48:00.0000000;29;FEMININO;PEDESTRE;AV ASSIS BRASIL ;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;MANHA;26 A 35;MOTOCICLETA
28/03/2022 00:00;07:40:00.0000000;36;FEMININO;OCUPANTE;AV BENTO GONCALVES ;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;MANHA;36 A 45;MOTOCICLETA
28/03/2022 00:00;07:40:00.0000000;40;MASCULINO;CONDUTOR;AV BENTO GONCALVES ;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;MANHA;36 A 45;MOTOCICLETA
28/03/2022 00:00;08:17:00.0000000;24;MASCULINO;CONDUTOR;AV CARLOS GOMES ;NAO CADASTRADO;2;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;MANHA;18 A 25;MOTOCICLETA
28/03/2022 00:00;08:10:00.0000000;26;MASCULINO;CONDUTOR;AV ERICO VERISSIMO ;ABALROAMENTO;0;0;1;0;0;0;0;0;1;0;0;SEGUNDA-FEIRA;MANHA;26 A 35;BICICLETA
28/03/2022 00:00;08:30:00.0000000;41;MASCULINO;CONDUTOR;AV GOMES DE CARVALHO ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;MANHA;36 A 45;MOTOCICLETA
28/03/2022 00:00;10:50:00.0000000;41;MASCULINO;CONDUTOR;AV PROF OSCAR PEREIRA ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;MANHA;36 A 45;MOTOCICLETA
28/03/2022 00:00;14:15:00.0000000;34;MASCULINO;CONDUTOR;AV PROTASIO ALVES ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;TARDE;26 A 35;MOTOCICLETA
28/03/2022 00:00;09:30:00.0000000;32;MASCULINO;OCUPANTE;R ANDARAI ;COLISAO;2;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;MANHA;26 A 35;AUTOMOVEL
28/03/2022 00:00;09:30:00.0000000;32;MASCULINO;OCUPANTE;R ANDARAI ;CHOQUE;2;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;MANHA;26 A 35;AUTOMOVEL
28/03/2022 00:00;11:40:00.0000000;40;FEMININO;OCUPANTE;R CEL GENES BENTO ;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;MANHA;36 A 45;AUTOMOVEL
28/03/2022 00:00;07:55:00.0000000;57;FEMININO;CONDUTOR;R DOM PEDRO II ;NAO CADASTRADO;1;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;MANHA;46 A 59;AUTOMOVEL
28/03/2022 00:00;08:20:00.0000000;23;MASCULINO;CONDUTOR;R DR OTAVIO SANTOS ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;MANHA;18 A 25;MOTOCICLETA
28/03/2022 00:00;17:20:00.0000000;18;FEMININO;OCUPANTE;R JORGE FURTADO ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;TARDE;18 A 25;MOTOCICLETA
28/03/2022 00:00;17:20:00.0000000;54;MASCULINO;CONDUTOR;R JORGE FURTADO ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;TARDE;46 A 59;MOTOCICLETA
28/03/2022 00:00;10:15:00.0000000;24;MASCULINO;CONDUTOR;R RAMIRO BARCELOS ;NAO CADASTRADO;1;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;MANHA;18 A 25;AUTOMOVEL
28/03/2022 00:00;17:00:00.0000000;25;MASCULINO;CONDUTOR;R VISCONDE DO RIO BRANCO ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;TARDE;18 A 25;MOTOCICLETA
29/03/2022 00:00;11:15:00.0000000;51;FEMININO;OCUPANTE;AV ANTONIO CARVALHO ;COLISAO;2;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;MANHA;46 A 59;AUTOMOVEL
29/03/2022 00:00;08:20:00.0000000;21;MASCULINO;PEDESTRE;AV FARRAPOS ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;MANHA;18 A 25;AUTOMOVEL
29/03/2022 00:00;13:00:00.0000000;35;MASCULINO;CONDUTOR;AV IGNES E FAGUNDES ;COLISAO;0;0;0;0;0;0;2;0;0;0;0;TERCA-FEIRA;TARDE;26 A 35;MOTOCICLETA
29/03/2022 00:00;14:45:00.0000000;20;MASCULINO;CONDUTOR;AV JUCA BATISTA ;NAO CADASTRADO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;TARDE;18 A 25;MOTOCICLETA
29/03/2022 00:00;18:10:00.0000000;39;MASCULINO;CONDUTOR;AV OTTO NIEMEYER ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;NOITE;36 A 45;MOTOCICLETA
29/03/2022 00:00;09:30:00.0000000;26;FEMININO;CONDUTOR;R QUINTINO BOCAIUVA ;ABALROAMENTO;1;0;0;0;1;1;0;0;0;0;0;TERCA-FEIRA;MANHA;26 A 35;AUTOMOVEL
29/03/2022 00:00;17:00:00.0000000;67;FEMININO;OCUPANTE;R SOUZA REIS ;COLISAO;3;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;TARDE;60 +;AUTOMOVEL
29/03/2022 00:00;17:00:00.0000000;53;FEMININO;OCUPANTE;R SOUZA REIS ;COLISAO;3;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;TARDE;46 A 59;AUTOMOVEL
29/03/2022 00:00;16:30:00.0000000;60;MASCULINO;CONDUTOR;R TAMANDARE ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;TARDE;60 +;MOTOCICLETA
29/03/2022 00:00;13:50:00.0000000;63;FEMININO;PEDESTRE;R VINTE QUATRO DE OUTUBRO ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;TARDE;60 +;NENHUM
29/03/2022 00:00;13:10:00.0000000;46;MASCULINO;CONDUTOR;TRAV PROF EMETERIO GARCIA FERNANDEZ ;EVENTUAL;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;TARDE;46 A 59;MOTOCICLETA
30/03/2022 00:00;20:40:00.0000000;22;MASCULINO;CONDUTOR;AV A J RENNER ;ABALROAMENTO;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;NOITE;18 A 25;NENHUM
30/03/2022 00:00;22:40:00.0000000;20;MASCULINO;CONDUTOR;AV ANTONIO CARVALHO ;NAO CADASTRADO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;NOITE;18 A 25;MOTOCICLETA
30/03/2022 00:00;12:00:00.0000000;45;MASCULINO;PEDESTRE;AV ASSIS BRASIL ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;TARDE;36 A 45;NENHUM
30/03/2022 00:00;19:46:00.0000000;59;FEMININO;CONDUTOR;AV ASSIS BRASIL ;NAO CADASTRADO;2;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;NOITE;46 A 59;AUTOMOVEL
30/03/2022 00:00;20:40:00.0000000;41;MASCULINO;CONDUTOR;AV DR NILO PECANHA ;NAO CADASTRADO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;NOITE;36 A 45;MOTOCICLETA
30/03/2022 00:00;23:35:00.0000000;22;MASCULINO;CONDUTOR;AV PRINCESA ISABEL ;NAO CADASTRADO;0;0;0;0;0;0;2;0;0;0;0;QUARTA-FEIRA;NOITE;18 A 25;MOTOCICLETA
30/03/2022 00:00;23:35:00.0000000;51;MASCULINO;CONDUTOR;AV PRINCESA ISABEL ;NAO CADASTRADO;0;0;0;0;0;0;2;0;0;0;0;QUARTA-FEIRA;NOITE;46 A 59;MOTOCICLETA
30/03/2022 00:00;20:24:00.0000000;24;MASCULINO;CONDUTOR;AV PROF OSCAR PEREIRA ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;NOITE;18 A 25;MOTOCICLETA
30/03/2022 00:00;09:08:00.0000000;23;MASCULINO;CONDUTOR;ESTR JOAO DE OLIVEIRA REMIAO ;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;MANHA;18 A 25;AUTOMOVEL
30/03/2022 00:00;20:50:00.0000000;23;FEMININO;CONDUTOR;R CASEMIRO DE ABREU ;NAO CADASTRADO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;NOITE;18 A 25;MOTOCICLETA
30/03/2022 00:00;08:00:00.0000000;24;MASCULINO;CONDUTOR;R SILVESTRE FELIX RODRIGUES ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;18 A 25;MOTOCICLETA
31/03/2022 00:00;15:40:00.0000000;30;MASCULINO;CONDUTOR;AV BENTO GONCALVES ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
31/03/2022 00:00;15:40:00.0000000;32;FEMININO;OCUPANTE;AV BENTO GONCALVES ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
31/03/2022 00:00;15:56:00.0000000;23;FEMININO;PEDESTRE;AV CAVALHADA ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;TARDE;18 A 25;NENHUM
31/03/2022 00:00;12:20:00.0000000;29;MASCULINO;CONDUTOR;AV CRISTOVAO COLOMBO ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
31/03/2022 00:00;15:50:00.0000000;58;MASCULINO;CONDUTOR;AV CRISTOVAO COLOMBO ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;46 A 59;MOTOCICLETA
31/03/2022 00:00;00:10:00.0000000;43;MASCULINO;CONDUTOR;AV EDUARDO PRADO ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MADRUGADA;36 A 45;MOTOCICLETA
31/03/2022 00:00;18:20:00.0000000;31;FEMININO;CONDUTOR;AV JUCA BATISTA ;COLISAO;2;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;NOITE;26 A 35;AUTOMOVEL
31/03/2022 00:00;18:20:00.0000000;6;FEMININO;OCUPANTE;AV JUCA BATISTA ;COLISAO;2;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;NOITE;0 A 10;AUTOMOVEL
31/03/2022 00:00;19:00:00.0000000;41;MASCULINO;CONDUTOR;AV PEREIRA PASSOS ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;NOITE;36 A 45;MOTOCICLETA
31/03/2022 00:00;16:30:00.0000000;26;FEMININO;OCUPANTE;AV PERNAMBUCO ;ABALROAMENTO;3;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;TARDE;26 A 35;AUTOMOVEL
31/03/2022 00:00;13:30:00.0000000;18;MASCULINO;CONDUTOR;AV PROF OSCAR PEREIRA ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
31/03/2022 00:00;07:10:00.0000000;22;FEMININO;CONDUTOR;AV PROTASIO ALVES ;QUEDA;0;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MANHA;18 A 25;MOTOCICLETA
31/03/2022 00:00;16:50:00.0000000;49;MASCULINO;CONDUTOR;ESTR COSTA GAMA ;NAO CADASTRADO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;46 A 59;MOTOCICLETA
31/03/2022 00:00;18:10:00.0000000;26;MASCULINO;CONDUTOR;R CIPO ;COLISAO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;NOITE;26 A 35;MOTOCICLETA
31/03/2022 00:00;06:00:00.0000000;60;MASCULINO;CONDUTOR;R DONA ADDA MASCARENHAS DE MORAES ;ABALROAMENTO;0;0;0;0;0;0;1;0;1;0;0;QUINTA-FEIRA;MANHA;60 +;BICICLETA
31/03/2022 00:00;06:00:00.0000000;34;FEMININO;OCUPANTE;R DONA ADDA MASCARENHAS DE MORAES ;ABALROAMENTO;0;0;0;0;0;0;1;0;1;0;0;QUINTA-FEIRA;MANHA;26 A 35;MOTOCICLETA
31/03/2022 00:00;18:50:00.0000000;27;MASCULINO;CONDUTOR;R DR BARCELOS ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;NOITE;26 A 35;MOTOCICLETA
31/03/2022 00:00;09:40:00.0000000;28;FEMININO;CONDUTOR;R DR PITREZ ;CHOQUE;2;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;MANHA;26 A 35;AUTOMOVEL
31/03/2022 00:00;13:00:00.0000000;30;MASCULINO;CONDUTOR;R JOAO ALFREDO ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
31/03/2022 00:00;08:00:00.0000000;41;MASCULINO;CONDUTOR;R PEREIRA FRANCO ;COLISAO;0;0;0;0;0;1;1;0;0;0;0;QUINTA-FEIRA;MANHA;36 A 45;MOTOCICLETA
